,Unnamed: 0,Name,Twitter Handle,Time,Content,Retweeting,Hashtags,Tagged,Links
1314,1314,Nannette Barragán,RepBarragan,2021-06-08T17:54:26.000Z,"To our #CA44 immigrants, our immigrant families and allies: 

This #ImmigrantHeritageMonth, we celebrate your strength, love, traditions, and community. 

Because we know that out of many, we are one. 

Together, we are stronger.

#CelebrateImmigrants https://t.co/om3q2r8dXO",$,"CA44, ImmigrantHeritageMonth, CelebrateImmigrants",$,https://t.co/om3q2r8dXO
1315,1315,Nannette Barragán,RepBarragan,2021-06-08T17:21:37.000Z,"#ClimateChange is not just an environmental &amp; economic threat - but a threat to our homeland security.

At today’s @HomelandDems hearing, I’ll look for answers about the impacts on CA and how extreme weather is driving international migration.

Tune in: https://t.co/Fe8HRDMOul",$,ClimateChange,HomelandDems,https://t.co/Fe8HRDMOul
1316,1316,Nannette Barragán,RepBarragan,2021-06-08T05:16:31.000Z,@RepTeresaLF Awesome! You already look like a star batter and player.,$,$,RepTeresaLF,$
1317,1317,Nannette Barragán,RepBarragan,2021-06-07T18:01:40.000Z,"RT @GND_Network: US @RepBarragan is done compromising on climate change. By signing onto the #ThriveAct as a lead sponsor, she's taking a b…",GND_Network,$,$,$
1318,1318,Nannette Barragán,RepBarragan,2021-06-07T16:22:20.000Z,"We can’t solve the #ClimateCrisis by building pipelines that move dirty, carbon-intensive tar sands oil while violating treaty rights. Thank you, indigenous organizers &amp; water protectors, fighting to #StopLine3.

Climate justice can’t wait. #RevokeThePermit.

I agree with @Ilhan. https://t.co/UgS72LERo7",$,"ClimateCrisis, StopLine3, RevokeThePermit",Ilhan,https://t.co/UgS72LERo7
1319,1319,Nannette Barragán,RepBarragan,2021-06-06T18:44:27.000Z,"So, @Sen_JoeManchin, you support partisan Republican gerrymandering, voter suppression —&amp; filibustering bills that have overwhelming bipartisan public support.
You don't support what you call a ""partisan"" bill to make it easier for EVERYONE regardless of party to vote? I call BS. https://t.co/1gWeTcB3Gk",$,$,Sen_JoeManchin,https://t.co/1gWeTcB3Gk
1320,1320,Nannette Barragán,RepBarragan,2021-06-06T00:20:00.000Z,"Honored to meet w/ Rev. JJ, facilitator of the #Watts Gang Task Force.

Exciting to hear about the Community Based Public Safety Alliance that will bring together violence prevention efforts from across the nation.

Our continued partnership will save lives &amp; create opportunity. https://t.co/c5pYfjpW5k",$,Watts,$,https://t.co/c5pYfjpW5k
1321,1321,Nannette Barragán,RepBarragan,2021-06-05T23:10:15.000Z,"Inspired and energized to see San Pedro unite for #PRIDE 🏳️‍🌈 today!

While we celebrate progress made, we also commit ourselves to continue the fight for #LGBTQ rights and against hate.

A big thank you to Bridge Cities Alliance for bringing us all together.

#PrideMonth2021 #CA44 https://t.co/Rv5bzfHYPd",$,"PRIDE, LGBTQ, PrideMonth2021, CA44",$,https://t.co/Rv5bzfHYPd
1322,1322,Nannette Barragán,RepBarragan,2021-06-05T19:30:44.000Z,"Thank you, Eastview Little League, for inviting me to throw out the opening pitch of today’s game between the Rookie Pirates and the Rookie Angels. 

I had so much fun playing with our community’s future baseball stars!

#CA44 
#SanPedro
#BaseballLove https://t.co/53L6zYNI25",$,"CA44, SanPedro, BaseballLove",$,https://t.co/53L6zYNI25
1323,1323,Katie Porter,RepKatiePorter,2021-06-11T22:56:03.000Z,@radioheadfloyd Colored pencil on paper! Truly remarkable.,$,$,radioheadfloyd,$
1324,1324,Katie Porter,RepKatiePorter,2021-06-11T22:10:08.000Z,"We had so many incredible submissions this year from students across our district. I'm excited to feature the work of the second and third place winners, Evan and Chloe, in our Orange County office. Roy's work will be displayed in the Capitol—stop by if you’re in Washington! https://t.co/C3wQiTnDWW",$,$,$,https://t.co/C3wQiTnDWW
1325,1325,Katie Porter,RepKatiePorter,2021-06-11T22:10:07.000Z,"Orange County has top-notch schools with amazing art programs, so I always look forward to our Congressional Art Competition. Our winner for 2021, Roy, had never taken an art class before this year, when he discovered his passion (and talent!) for creating. His submission ⤵️ https://t.co/GvBKFDZ5JC",$,$,$,https://t.co/GvBKFDZ5JC
1326,1326,Katie Porter,RepKatiePorter,2021-06-11T20:24:37.000Z,"RT @LakeForestCA: Let's make this go viral! We are celebrating Captain Frank Wendzel's birthday on Flag Day, June 14. A WWII veteran and La…",LakeForestCA,$,$,$
1327,1327,Katie Porter,RepKatiePorter,2021-06-11T18:06:34.000Z,"I'm glad the Administration is using its platform to reaffirm that vaccines are FREE for every American. The fear of cost puts public health in jeopardy, which is why I pressed the former CDC chief to guarantee free COVID tests at the start of this crisis.
https://t.co/SEGATcBCQq",$,$,$,https://t.co/SEGATcBCQq
1328,1328,Katie Porter,RepKatiePorter,2021-06-10T23:23:53.000Z,"Congressmembers have important responsibilities in both Washington and our communities. This work can be hard to capture, so I wanted to share this video from my friend @RepJoeNeguse. It highlights what we get up to—including town halls, tours, and more. https://t.co/Diik2lLU8i",$,$,RepJoeNeguse,https://t.co/Diik2lLU8i
1329,1329,Katie Porter,RepKatiePorter,2021-06-10T21:31:32.000Z,RT @SenWarren: Pfizer received billions of dollars from taxpayers for its COVID vaccine and has already made enormous profits from it. Now…,SenWarren,$,$,$
1330,1330,Katie Porter,RepKatiePorter,2021-06-10T19:21:47.000Z,"This is a heartbreaking story on the injustice happening at tribal detention centers. Our government has a duty to treat all people with dignity, and we are failing Native Americans. As a member of @NRDems, I'll always stand with indigenous communities.

https://t.co/7Bxv42kEkL",$,$,NRDems,https://t.co/7Bxv42kEkL
1331,1331,Katie Porter,RepKatiePorter,2021-06-10T17:13:34.000Z,"Congress passed the #EqualPay Act nearly 60 years ago today, but women—especially Black and brown women—are still paid less than men for the same work. This isn't a ""women's issue,"" it's an economic one. We all lose out when people aren't paid fairly for their work.",$,EqualPay,$,$
1332,1332,Katie Porter,RepKatiePorter,2021-06-09T21:18:25.000Z,"Parents without child care can't work—just like someone without a road can’t get to work. Investing in child care and the caregiving workforce is not something we do just for families; it’s something we do for all of us to have a strong, stable economy. 

https://t.co/Qe3LBAefKE",$,$,$,https://t.co/Qe3LBAefKE
1333,1333,Katie Porter,RepKatiePorter,2021-06-09T19:04:50.000Z,"Americans deserve to know how tax dollars are spent—both at home and abroad. For over a year, I've been fighting for @DeptofDefense to publicly disclose its legislative requests to Congress. I applaud @SecDef for doing so and upholding @POTUS' commitment to transparency.",$,$,"DeptofDefense, SecDef, POTUS",$
1334,1334,Katie Porter,RepKatiePorter,2021-06-09T00:24:03.000Z,"An overwhelming majority of America's largest corporations force consumers and workers to give up access to our justice system. This lack of accountability enables corporate abuse, and new data from @JusticeDotOrg shows just how bad arbitration is ⬇️
https://t.co/tmRZGosEyX",$,$,JusticeDotOrg,https://t.co/tmRZGosEyX
1335,1335,Katie Porter,RepKatiePorter,2021-06-08T21:23:48.000Z,"Washington politicians don't decide what's bipartisan—the American people do. A majority of Republican voters support the #ForThePeopleAct, which begs the question... who are Republican Congressmembers blocking this voter protection bill for? 🤔",$,ForThePeopleAct,$,$
1336,1336,Katie Porter,RepKatiePorter,2021-06-08T18:42:53.000Z,"Family leave lets people take care of loved ones in need. But right now, married couples working for the same employer can get less help—which hurts our workforce and holds our economy back. Today, I renewed my push to close this loophole in federal law.

https://t.co/yZUTrotrTG",$,$,$,https://t.co/yZUTrotrTG
1337,1337,Katie Porter,RepKatiePorter,2021-06-08T00:06:59.000Z,"Dr. Michael Drake is a trailblazer, thought leader, and a friend. I'm proud to have taught at @UCIrvine when he was Chancellor, and I'm continuously impressed by his work as President of @UofCalifornia. Last week, I helped christen Michael Drake Drive 💙💛 Congrats, @UCPrezDrake! https://t.co/U91Qsjwkdx",$,$,"UCIrvine, UofCalifornia, UCPrezDrake",https://t.co/U91Qsjwkdx
1338,1338,Katie Porter,RepKatiePorter,2021-06-07T21:38:17.000Z,".@FisherPrice knows it’s not safe for babies to sleep at an incline. They say they’ve recalled all their incline sleepers—but I’m calling BS. They still sell a “Sweet Snugapuppy Dreams Deluxe Bouncer” and don’t even warn parents. Today, I confronted a top executive about this. https://t.co/U7XnSBLFj3",$,$,FisherPrice,https://t.co/U7XnSBLFj3
1339,1339,Katie Porter,RepKatiePorter,2021-06-06T18:20:37.000Z,"Emergency responders are essential to keeping our communities safe. Last week, I toured an Urban Search and Rescue facility in Orange County to learn more about how federal, state, and local teams work together during emergencies. https://t.co/v3D6QNRt9a",$,$,$,https://t.co/v3D6QNRt9a
1340,1340,Katie Porter,RepKatiePorter,2021-06-05T19:13:44.000Z,"After a year of mostly staying inside, today—#NationalTrailsDay—is a great opportunity for families to get some fresh air.

Reminder: Every fourth grader in America is eligible for a free, one-year pass to our national trails through the Every Kid Outdoors program. More ⬇️ https://t.co/IJtYZguTpl",$,NationalTrailsDayis,$,https://t.co/IJtYZguTpl
1341,1341,Lou Correa,reploucorrea,2021-06-11T22:41:34.000Z,"Earlier this week, I had the chance to speak with cybersecurity experts about how we can stop future ransomware attacks on American businesses and organizations.

Watch it here.👇🏽 https://t.co/Z77XflOjC8",$,$,$,https://t.co/Z77XflOjC8
1342,1342,Lou Correa,reploucorrea,2021-06-11T18:25:30.000Z,"As a father, I pray for the migrant children seeking safety in our country. Yesterday, the House Homeland Security Committee held a hearing on the dangers they face and what we can do to help them at home and our borders.

📺 Watch it here.👇🏽 https://t.co/X5zr5apSad",$,$,$,https://t.co/X5zr5apSad
1343,1343,Lou Correa,reploucorrea,2021-06-11T17:54:33.000Z,Our nation’s cybersecurity is at risk. I asked @FBI Director Chris Wray what the FBI is doing to protect the American people and their data from sophisticated foreign cyberattacks. https://t.co/JOCz7FOLmz,$,$,FBI,https://t.co/JOCz7FOLmz
1344,1344,Lou Correa,reploucorrea,2021-06-09T19:50:33.000Z,"Thank you, @SecVilsack and the @USDA, for putting an end to the previous admin’s attempt to kick 3 million Americans off SNAP. 

No one should stand between food assistance and the people who need it. We can and should take care of our neighbors in need.",$,$,"SecVilsack, USDA",$
1345,1345,Lou Correa,reploucorrea,2021-06-06T18:00:17.000Z,"On the 77th anniversary of D-Day, we remember the bravery and courage of America’s greatest generation. Their sacrifice will never be forgotten.",$,$,$,$
1346,1346,Alan Lowenthal,RepLowenthal,2021-06-11T18:06:17.000Z,"Covid-19 is a global challenge. Defeating it means leadership. I applaud the Biden Administation for stepping up to provide millions of vaccines abroad. This measure will save lives and return the world, and the global economy, to normal https://t.co/dXTNAHOP7M",$,$,$,https://t.co/dXTNAHOP7M
1347,1347,Alan Lowenthal,RepLowenthal,2021-06-11T00:04:44.000Z,RT @RobertGarcia: 99% of Long Beach seniors are vaccinated.,RobertGarcia,$,$,$
1348,1348,Alan Lowenthal,RepLowenthal,2021-06-10T17:03:00.000Z,"I am proud to introduce five regional transportation projects into major transportation legislation currently being considered by the House. For more information on these projects, visit my website: https://t.co/8JiBth3HHn",$,$,$,https://t.co/8JiBth3HHn
1349,1349,Alan Lowenthal,RepLowenthal,2021-06-10T16:34:09.000Z,"RT @TransportDems: ""This is a once-in-a-generation opportunity that we can’t afford to miss,” Chair DeFazio said after the T&amp;I Committee ap…",TransportDems,$,$,$
1350,1350,Alan Lowenthal,RepLowenthal,2021-06-10T16:34:02.000Z,"RT @TransportDems: #InfrastructureIsCalling and after a 19-hour markup, @TransportDems are one step closer to answering. The committee appr…",TransportDems,$,$,$
1351,1351,Alan Lowenthal,RepLowenthal,2021-06-10T14:02:00.000Z,I am deeply saddened by this attack on humanitarian workers performing the critical work of mine removal through the HALO Trust. I strongly support the UN’s call for a full investigation. https://t.co/u1F79JgOLt,$,$,$,https://t.co/u1F79JgOLt
1352,1352,Alan Lowenthal,RepLowenthal,2021-06-10T03:10:21.000Z,Proud to join @TransportDems today to mark-up the American Jobs Plan – this will provide an important investment to upgrade our nation’s crumbling infrastructure.,$,$,TransportDems,$
1353,1353,Alan Lowenthal,RepLowenthal,2021-06-09T00:09:31.000Z,"In addition the critically important provisions from last year, this year’s text includes tax on virgin plastic for single use items and a study of abandoned fishing gear. This will help us not only #ActOnClimate but #BreakFreeFromPlastic 2/2",$,"ActOnClimate, BreakFreeFromPlastic",$,$
1354,1354,Alan Lowenthal,RepLowenthal,2021-06-09T00:09:30.000Z,"As we celebrate  #WorldOCeanDay today, we must continue to address climate change, and eliminate plastic pollution! I am proud to once again be an original cosponsor on the @NRDems Ocean-Based Climate Solutions Act. 1/2",$,WorldOCeanDay,NRDems,$
1355,1355,Alan Lowenthal,RepLowenthal,2021-06-08T22:35:24.000Z,"With the introduction of my bill, the America’s Red Rock Wilderness Act, we will be able to preserve the Red Rocks areas of Utah while preventing destructive industrial uses such as logging, coal mining, and oil and gas fracking from spoiling this precious wilderness. 2/2",$,$,$,$
1356,1356,Alan Lowenthal,RepLowenthal,2021-06-08T22:35:23.000Z,"Today, I re-introduced the America’s Red Rock Wilderness Act which will place federal wilderness protection on 8.4 million acres of public lands in Utah. 1/2",$,$,$,$
1357,1357,Alan Lowenthal,RepLowenthal,2021-06-07T16:12:56.000Z,RT @LongBeachMayor: 699 children from the emergency intake shelter in Long Beach have now been reunited with family in the United States. T…,LongBeachMayor,$,$,$
1358,1358,Alan Lowenthal,RepLowenthal,2021-06-07T14:17:27.000Z,RT @HouseDemocrats: #PrideMonth is about celebrating the beauty and diversity of the #LGBTQIA community while highlighting the importance o…,HouseDemocrats,$,$,$
1359,1359,Alan Lowenthal,RepLowenthal,2021-06-06T20:39:00.000Z,"This week’s jobs report is encouraging and shows that the American Rescue Plan is paying off—but we’re still lagging behind. It is time to Pass the American Jobs Plan—to build a stronger economy, world class infrastructure, and defeat climate change.",$,$,$,$
1360,1360,Alan Lowenthal,RepLowenthal,2021-06-05T20:19:05.000Z,"32 years ago this week, the Tiananmen Square Massacre claimed the lives of thousands of pro-democracy protestors. We must not forget their sacrifice or abandon our duty to stand up for human rights both at home and abroad.",$,$,$,$
