id:ID,Content,Time,:LABEL
143,"On the ground at @COP27P w/ House colleagues. Met w. @ClimateEnvoy Sec. Kerry already. We'll meet with world leaders &amp; NGOs on continued U.S. leadership &amp; commitment to fight climate change.

We need urgent action to restore our forests &amp; oceans, and bring down emissions. #COP27 https://t.co/r8mKYwITtU",2022-11-10 19:27:54+00:00,Tweet
144,"#CA leading the way for abortion access!
 
Abortion is legal in CA. 
 
Proud that Californians voted to permanently protect right to an abortion by adding to state constitution.
 
We will continue to fight to #CodifyRoe federally &amp; ensure abortion access for everyone in the US.",2022-11-10 00:25:43+00:00,Tweet
145,"Proud to represent the United States with @SpeakerPelosi, @POTUS, &amp; other Members in Egypt for #COP27!  
 
Looking forward to meeting with other world leaders &amp; discussing green shipping &amp; clean transportation solutions that will leave a healthy planet for future generations. https://t.co/FaM1iJA28q",2022-11-09 21:21:33+00:00,Tweet
146,"HOY es el día de las elecciones. Los centros de votación están abiertos AHORA.
 
¡Encuentra tu centro de votación o buzón de votos en https://t.co/MunGSilTB6 y RT esto cuando hayas votado! https://t.co/k7feMIjn69",2022-11-08 16:26:09+00:00,Tweet
147,"Election day is TODAY.  Polls are open NOW. 
 
Find your polling place or ballot drop-box at https://t.co/MunGSi4Qz6 and RT this when you’ve voted! https://t.co/0KZyzqB1l4",2022-11-08 16:26:06+00:00,Tweet
148,"RT @UsAgainstAlz: Today, @RepBarragan, @RepLaHood, @RepPaulTonko, and @RepFredUpton  sent a letter to HHS Secretary Xavier Becerra and CMS…",2022-11-07 22:52:47+00:00,Tweet
149,"We need urgent action from world leaders at #COP27 to transition off fossil fuels &amp; create a safer climate.

Record U.S. climate investments in the #InflationReductionAct are a good start. We need continued action to do our part &amp; meet our commitments. https://t.co/C3JoKz41KR",2022-11-07 20:26:07+00:00,Tweet
150,"El día de elecciones es MAÑANA, martes 8 de noviembre.

RT si ya votaste y dale me gusta si tienes un plan para votar mañana! 

¿Necesita ayuda para hacer un plan? Visite https://t.co/MunGSi4Qz6 y #VOTA https://t.co/gcJtZOueBh",2022-11-07 18:07:43+00:00,Tweet
151,"Election Day is TOMORROW – Tuesday, November 8th.
 
RT if you’ve already voted and like if you have a plan to vote tomorrow!
 
Need help making a plan?  Visit https://t.co/MunGSi4Qz6 and #VOTE! https://t.co/63scKFptM8",2022-11-07 18:07:39+00:00,Tweet
152,"Election Day is THIS Tuesday - November 8th.  

Make a plan to #VOTE now at https://t.co/MunGSi4Qz6. https://t.co/ZFhjatnQks",2022-11-06 16:34:04+00:00,Tweet
153,"On #VeteransDay, we salute those who sacrificed for our country &amp; those who continue to serve after leaving service, Including 2 #OH03 small businesses!
 
Al Edmonson owner of A Cut Above the Rest Barbershop &amp; Ron Day owner of BurgerIM both served  &amp;  now help build our community https://t.co/Uq01VOvFj9",2022-11-12 03:40:13+00:00,Tweet
154,"For too long, affordable health care has been out of reach for many working families. That’s why I voted to pass the Inflation Reduction Act to lower health insurance premiums and help working people breathe easier. #PeopleOverPolitics",2022-11-10 18:33:01+00:00,Tweet
155,Today is Election Day! Visit https://t.co/YAXsR4FWUx to find your polling site or request an absentee ballot. https://t.co/iISw8Fz3jG,2022-11-08 16:50:05+00:00,Tweet
156,Our future is on the ballot. GO VOTE. https://t.co/PnUomR28GV,2022-11-08 16:38:11+00:00,Tweet
157,"Today is the last day for Early, Absentee, Military and Overseas Voting in Ohio's general election!  Visit https://t.co/YAXsR4Fp4Z to find your polling site or request an absentee ballot. https://t.co/gFqEnKuGSy",2022-11-07 14:15:09+00:00,Tweet
158,"I am fighting for lower costs and will continue to put #PeopleOverPolitics:
⚕At the pharmacy
🩺In the doctor’s office
⛽️At the gas pump",2022-11-06 20:12:02+00:00,Tweet
159,"Regardless of gender, age, or spiritual beliefs, we ALL suffer when our right to reproductive care is taken away. We must vote to ensure our rights are protected. https://t.co/6J4GJU6lOZ",2022-11-05 21:31:15+00:00,Tweet
160,"#OnThisDay in 1968, Shirley Chisholm became the first Black woman elected to Congress. She paved the way for Members like myself to serve as the voice of my district. The true definition of a strong, fearless Black woman. https://t.co/uKEfP5IKbX",2022-11-05 21:31:01+00:00,Tweet
161,"On this Veteran’s Day, I was honored to speak at an American Legion ceremony, presented by Commander Daniel Burks of American Legion District 10, Post 67.

It cannot be overstated how valuable our veterans are to our communities and our nation. https://t.co/e0NFtbSb92",2022-11-11 20:03:39+00:00,Tweet
162,"To the men and women who have so selflessly and valiantly served our great nation, THANK YOU! 

We are forever in your debt. #VeteransDay2022 https://t.co/AU5SnwPvc6",2022-11-11 14:32:37+00:00,Tweet
163,Happy 247th birthday to the @USMC! Thank you to all our Marines - past and present - for your selfless dedication to the security of our nation! #SemperFi 🇺🇸,2022-11-10 15:36:06+00:00,Tweet
164,"To the people out in Eastern Oregon and down in Southern Oregon - representing you is the honor of my life! Thank you. 

Now, let's get back to work.",2022-11-09 15:54:55+00:00,Tweet
165,"RT @HouseGOP: House Republicans have made a Commitment to America to create an economy that’s strong, a nation that is safe, a future that…",2022-11-08 16:22:50+00:00,Tweet
166,Accountability is coming.,2022-11-08 15:23:04+00:00,Tweet
167,In case anyone needs a copy of Joe Biden's resume as President. ⬇️⬇️⬇️ https://t.co/VHmA0sE2T0,2022-11-07 14:54:26+00:00,Tweet
168,"RT @HouseGOP: “Joe Biden and House Democrats’ war on energy has caused the price of gasoline, natural gas, and electricity to skyrocket for…",2022-11-07 01:12:10+00:00,Tweet
169,"The enrollment period for eligible veterans is now OPEN. You can check your eligibility and apply online using the below link:

https://t.co/vLbkscb8Og",2022-11-11 19:18:32+00:00,Tweet
170,"Today is an opportunity for our nation to recommit to caring for our veterans once they return home. 

In Congress, we passed into law the #PACTAct to expand health care access for 3.5 million veterans who have been exposed to toxic substances during their time in service.",2022-11-11 19:15:45+00:00,Tweet
171,"Happy Veterans Day! 🇺🇸

Thank you to all the #SacramentoCounty men and women who served our nation in uniform. We are forever grateful for your service and sacrifice.",2022-11-11 19:08:11+00:00,Tweet
172,"Happy 247th birthday to the @USMC!

Thank you to the generations of brave Marines for your service and sacrifice for our nation. 🇺🇸 https://t.co/rXPhpO3NuS",2022-11-10 15:56:34+00:00,Tweet
173,"RT @RideSacRT: Have you tried SmaRT Ride yet? This week, Congressman Ami Bera joined SacRT General Manager/CEO Henry Li on a ride to showca…",2022-11-09 14:37:49+00:00,Tweet
174,"Happy #ElectionDay, Sacramento County! 🗳️🇺🇸

Regardless of what you believe or how you choose to vote, your voice matters. Find your nearest ballot drop box or Vote Center. 👇

https://t.co/AX5KTdpUoW",2022-11-08 15:15:37+00:00,Tweet
175,"It was a pleasure to join over 400 community members for the opening of the Rancho Cordova Youth Center.

I was proud to secure $350,000 in funding to help make this project a reality. It's critical that we invest in our children’s future by creating spaces where they can thrive. https://t.co/NoM4ie4qIw",2022-11-07 21:47:15+00:00,Tweet
176,"RT @SacCountyCA: Voting at home? Don’t hold on to your ballot. Seal, sign and date the envelope today. Drop it off at any Official Ballot D…",2022-11-07 19:39:58+00:00,Tweet
177,"Happy Veterans Day to all of our brothers and sisters who have proudly served our great Nation.

Thank you for our freedom! https://t.co/FfXyDxapk8",2022-11-11 16:23:45+00:00,Tweet
178,"RT @RepDonBeyer: I have a new social media account, if you are joining Mastodon and want to stay in touch there! Follow me here: https://t.…",2022-11-12 18:07:30+00:00,Tweet
179,RT @thehill: Pentagon: Russia has likely lost half its tanks in Ukraine https://t.co/T4YSKZ9XW0 https://t.co/xswMRF2RBO,2022-11-12 16:42:04+00:00,Tweet
180,"RT @KyivIndependent: ⚡️Ukrainian troops have entered Kherson.

According to videos published online, Ukrainian soldiers are in downtown Khe…",2022-11-12 16:41:58+00:00,Tweet
181,"RT @SpeakerPelosi: Together, President Biden and the Democratic Congress have enacted the largest climate investment in our nation's histor…",2022-11-12 15:53:55+00:00,Tweet
182,"RT @POTUS: The climate challenges we face are great, but our capacity is greater. 
 
The global leaders of the COP27 must reach out and tak…",2022-11-12 15:53:51+00:00,Tweet
183,RT @JECDems: This #VeteransDay we thank the 18.5 million Americans who have proudly defended &amp; served our country. We celebrate policies li…,2022-11-12 01:25:26+00:00,Tweet
184,"RT @POTUS: This Veterans Day, we honor generations of patriots who have earned the title of “American veteran” — a badge of courage that un…",2022-11-12 01:25:24+00:00,Tweet
185,"RT @HASCDemocrats: This Veterans Day, we thank all who have served the United States in uniform with honor.

Our service members and their…",2022-11-11 20:48:03+00:00,Tweet
186,"RT @SecVetAffairs: On Veterans Day, we honor our nation’s heroes for all they have done for us. 

There wouldn’t be an America without thos…",2022-11-11 20:48:00+00:00,Tweet
187,"RT @WhiteHouse: On Veterans Day, the Biden-Harris Administration honors the generations of patriots who have forged and defended the very i…",2022-11-11 20:09:38+00:00,Tweet
188,RT @VP: Our veterans represent the best of America. I am delivering remarks at the National Veterans Day Observance at Arlington National C…,2022-11-11 20:09:18+00:00,Tweet
189,"RT @POTUS: Veterans Day is personal to me and my family.

Jill and I know the pride that comes with seeing your child wear the uniform of t…",2022-11-11 20:08:58+00:00,Tweet
190,"I have a new social media account, if you are joining Mastodon and want to stay in touch there! Follow me here: https://t.co/19BsBWPXY0",2022-11-11 18:45:48+00:00,Tweet
191,"Today, and every day, we extend our deepest gratitude to veterans in VA-08 and across the country for their service and sacrifice. And on this day, we’re also reminded of our duty to ensure our veterans have access to the resources and benefits they’ve earned. https://t.co/lmGrU0r9Ur",2022-11-11 15:48:43+00:00,Tweet
192,"RT @WhiteHouseCEA: Inflation as measured by headline CPI increased 0.4 percent month-over-month in October, slightly below market expectati…",2022-11-10 21:41:24+00:00,Tweet
193,"RT @HouseScience: RELEASE: Subcommittee Chairs @RepDonBeyer &amp; @RepSherrill Applaud Successful Launch of #JPSS2
https://t.co/vtRLRS5YPD",2022-11-10 19:37:35+00:00,Tweet
194,RT @HASCDemocrats: Happy 247th birthday to the @USMC. This day always reminds us of the courage and sacrifice shown by those who wear the u…,2022-11-10 18:15:23+00:00,Tweet
195,"RT @ChrisRugaber: There is finally some disinflation happening.

One key metric - prices excluding food, energy, and shelter: DOWN 0.1% in…",2022-11-10 16:56:05+00:00,Tweet
196,RT @EamonJavers: … inflation eases.,2022-11-10 16:55:10+00:00,Tweet
197,"RT @POTUS: Today’s inflation report shows my plan is working and folks are starting to see progress.

It's been a hard 2 years recovering f…",2022-11-10 15:52:35+00:00,Tweet
198,"RT @JustinWolfers: Core CPI rose by 0.3% in October, which is 0.2 points below expectations, and down from 0.6% last month. It's now runnin…",2022-11-10 13:56:52+00:00,Tweet
199,RT @Acyn: Biden: I'm not going to support any Republican proposal that's going to make things worse. I'm not going to walk away from histor…,2022-11-09 21:30:14+00:00,Tweet
200,Hugely important and very good news from Ukraine: https://t.co/FRtEplTAGZ,2022-11-09 17:52:06+00:00,Tweet
201,"It will take time to sort out all of yesterday's results and what they mean for the next Congress, but whatever happens I just want to say to my constituents: thank you. I'm really excited to keep working for you!",2022-11-09 17:04:41+00:00,Tweet
202,"Absolutely revolting and disgusting. Andy Biggs has encouraged political violence before, but this is particularly awful even for him. https://t.co/ViKfEbNlc9",2022-11-09 14:40:59+00:00,Tweet
203,"RT @AlexVAElections: ALERT:: Happy #ElectionDay! Remember, the polls in the City of Alexandria close at 7pm. Unsure of your poling location…",2022-11-08 22:15:45+00:00,Tweet
